NR+ADs-VA+ADs-EA+ADs-VB+ADs-EB+ADs-left+ADs-right+ADs-NV+ADs-NE+ADs-Bidirectional+ADs-Type+ADs-Crossed+AF8-edges+ADs-Name
1+ADs-0,3+ADs-+AFs-(3,0)+AF0-+ADs-0,3+ADs-+AFs-(0,3)+AF0-+ADs-3,0+ADs-0,3+ADs-2+ADs-1+ADs-0+ADs-+ADs-+ADs-
2+ADs-0,3+ADs-+AFs-(3,0)+AF0-+ADs-1,3+ADs-+AFs-(1,3)+AF0-+ADs-3,1+ADs-0,3+ADs-2+ADs-1+ADs-0+ADs-+ADs-+ADs-
3+ADs-0,4+ADs-+AFs-(0,4)+AF0-+ADs-1,3+ADs-+AFs-(3,1)+AF0-+ADs-0,3+ADs-4,1+ADs-2+ADs-1+ADs-0+ADs-+ADs-+ADs-
4+ADs-0,1,3+ADs-+AFs-(3,0),(0,1)+AF0-+ADs-1,3,4+ADs-+AFs-(4,1),(1,3)+AF0-+ADs-3,4+ADs-1,3+ADs-3+ADs-2+ADs-0+ADs-+ADs-+ADs-
5+ADs-0,1,3+ADs-+AFs-(3,0),(0,1)+AF0-+ADs-0,1,4+ADs-+AFs-(0,1),(1,4)+AF0-+ADs-0,1+ADs-1,4+ADs-3+ADs-2+ADs-0+ADs-+ADs-+ADs-
6+ADs-0,1,3,4+ADs-+AFs-(0,1),(1,0),(3,4),(4,1)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,3),(3,0),(4,1),(1,0)+AF0-+ADs-0,3+ADs-1,0+ADs-4+ADs-3+ADs-1+ADs-+ADs-+ADs-
7+ADs-0,1,3,4+ADs-+AFs-(3,0),(0,1),(1,4)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,1),(1,4),(4,3)+AF0-+ADs-0,1+ADs-1,4+ADs-4+ADs-3+ADs-0+ADs-+ADs-+ADs-
8+ADs-0,1,3,4+ADs-+AFs-(3,0),(0,1),(1,4)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,1),(3,4),(4,0)+AF0-+ADs-3,3+ADs-1,0+ADs-4+ADs-3+ADs-0+ADs-+ADs-+ADs-
9+ADs-0,1,3,4+ADs-+AFs-(3,4),(4,1),(1,0)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,1),(3,4),(4,0)+AF0-+ADs-4,4+ADs-1,0+ADs-4+ADs-3+ADs-0+ADs-+ADs-+ADs-
10+ADs-0,1,3,4+ADs-+AFs-(3,0),(4,3),(1,0)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,3),(4,3),(1,0)+AF0-+ADs-1,4+ADs-4,1+ADs-4+ADs-3+ADs-0+ADs-+ADs-+ADs-
11+ADs-0,1,3,4+ADs-+AFs-(3,4),(1,4),(0,1),(3,0)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,3),(1,4),(0,1),(4,3)+AF0-+ADs-3,0+ADs-4,3+ADs-4+ADs-4+ADs-0+ADs-+ADs-+ADs-
12+ADs-0,1,3,4+ADs-+AFs-(0,1),(1,0),(3,4),(4,1),(0,3)+AF0-+ADs-0,1,3,4+ADs-+AFs-(0,3),(3,0),(4,1),(1,0),(3,4)+AF0-+ADs-0,3+ADs-1,0+ADs-4+ADs-4+ADs-1+ADs-+ADs-+ADs-
